date,holiday,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2019-01-01,1,802.0,963.0,840.0,781.0,752.0,748.0,802.0,797.0,967.0,983.0,980.0,1009.0,992.0,949.0,970.0,950.0,981.0,906.0,1028.0,990.0,985.0,802.0,944.0,800.0
2019-01-02,0,756.0,751.0,717.0,671.0,682.0,723.0,935.0,944.0,928.0,900.0,927.0,967.0,965.0,957.0,925.0,854.0,754.0,741.0,712.0,633.0,480.0,401.0,390.0,422.0
2019-01-03,0,461.0,484.0,478.0,494.0,433.0,420.0,394.0,427.0,352.0,287.0,248.0,236.0,211.0,184.0,159.0,173.0,158.0,111.0,126.0,83.0,77.0,81.0,86.0,176.0
2019-01-04,0,271.0,417.0,536.0,694.0,695.0,729.0,724.0,672.0,634.0,663.0,617.0,601.0,568.0,433.0,360.0,443.0,528.0,635.0,701.0,674.0,625.0,622.0,681.0,684.0
2019-01-05,0,655.0,646.0,576.0,555.0,530.0,504.0,488.0,425.0,364.0,280.0,274.0,229.0,237.0,219.0,151.0,133.0,118.0,97.0,75.0,50.0,40.0,19.0,11.0,7.0
2019-01-06,1,7.0,7.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,11.0,14.0,20.0,24.0,27.0,17.0,15.0,16.0,26.0,45.0,63.0,69.0,77.0,87.0,83.0
2019-01-07,0,87.0,59.0,74.0,121.0,118.0,109.0,106.0,105.0,123.0,135.0,161.0,217.0,251.0,263.0,202.0,266.0,458.0,705.0,867.0,923.0,954.0,953.0,897.0,865.0
2019-01-08,0,859.0,863.0,887.0,915.0,898.0,922.0,883.0,813.0,819.0,869.0,922.0,947.0,964.0,939.0,936.0,958.0,964.0,953.0,964.0,979.0,988.0,1005.0,994.0,991.0
2019-01-09,0,970.0,970.0,971.0,970.0,962.0,951.0,954.0,943.0,936.0,931.0,922.0,912.0,914.0,894.0,889.0,848.0,799.0,754.0,702.0,581.0,475.0,405.0,343.0,265.0
2019-01-10,0,190.0,148.0,142.0,102.0,82.0,68.0,69.0,62.0,58.0,55.0,29.0,8.0,6.0,9.0,13.0,16.0,35.0,69.0,107.0,144.0,233.0,323.0,442.0,554.0
2019-01-11,0,623.0,602.0,559.0,560.0,556.0,593.0,649.0,710.0,741.0,730.0,719.0,675.0,622.0,602.0,570.0,581.0,533.0,496.0,462.0,399.0,375.0,343.0,268.0,247.0
2019-01-12,0,291.0,331.0,365.0,416.0,436.0,334.0,416.0,511.0,550.0,590.0,631.0,656.0,669.0,738.0,761.0,751.0,752.0,770.0,785.0,796.0,780.0,768.0,737.0,714.0
2019-01-13,1,662.0,657.0,620.0,595.0,581.0,658.0,717.0,711.0,696.0,720.0,872.0,919.0,904.0,932.0,948.0,937.0,912.0,958.0,981.0,957.0,981.0,990.0,991.0,988.0
2019-01-14,0,963.0,793.0,784.0,820.0,977.0,983.0,1006.0,999.0,970.0,992.0,993.0,1002.0,1004.0,995.0,987.0,978.0,968.0,969.0,966.0,955.0,915.0,894.0,881.0,922.0
2019-01-15,0,906.0,907.0,854.0,775.0,810.0,804.0,840.0,805.0,695.0,668.0,659.0,689.0,791.0,900.0,944.0,959.0,966.0,953.0,929.0,898.0,845.0,834.0,818.0,767.0
2019-01-16,0,645.0,609.0,669.0,714.0,762.0,783.0,789.0,737.0,682.0,664.0,664.0,735.0,746.0,823.0,840.0,876.0,905.0,928.0,949.0,973.0,985.0,995.0,993.0,975.0
2019-01-17,0,939.0,888.0,844.0,803.0,840.0,801.0,840.0,847.0,828.0,789.0,785.0,803.0,791.0,793.0,768.0,710.0,574.0,453.0,516.0,519.0,646.0,730.0,756.0,726.0
2019-01-18,0,684.0,562.0,430.0,241.0,186.0,195.0,129.0,82.0,128.0,258.0,347.0,461.0,446.0,429.0,371.0,336.0,283.0,211.0,188.0,224.0,270.0,281.0,284.0,275.0
2019-01-19,0,228.0,203.0,188.0,151.0,102.0,88.0,74.0,67.0,72.0,83.0,76.0,77.0,84.0,77.0,53.0,35.0,25.0,23.0,27.0,43.0,52.0,53.0,53.0,49.0
2019-01-20,1,49.0,43.0,38.0,39.0,38.0,38.0,29.0,32.0,30.0,34.0,32.0,30.0,29.0,30.0,34.0,41.0,46.0,45.0,62.0,57.0,65.0,83.0,109.0,160.0
