date,holiday,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2016-01-01,1,113.0,98.0,74.0,61.0,47.0,37.0,61.0,66.0,46.0,49.0,44.0,26.0,23.0,9.0,8.0,5.0,6.0,16.0,47.0,59.0,114.0,146.0,177.0,210.0
2016-01-02,0,239.0,264.0,326.0,392.0,514.0,645.0,767.0,830.0,849.0,853.0,861.0,850.0,843.0,847.0,848.0,847.0,870.0,872.0,848.0,835.0,826.0,820.0,807.0,807.0
2016-01-03,1,816.0,815.0,800.0,798.0,798.0,788.0,794.0,770.0,765.0,790.0,805.0,803.0,798.0,780.0,765.0,738.0,733.0,737.0,765.0,763.0,733.0,712.0,687.0,667.0
2016-01-04,0,662.0,659.0,664.0,669.0,670.0,675.0,669.0,683.0,698.0,696.0,700.0,707.0,720.0,732.0,734.0,727.0,703.0,678.0,650.0,631.0,646.0,635.0,604.0,567.0
2016-01-05,0,542.0,551.0,561.0,540.0,548.0,562.0,547.0,526.0,526.0,504.0,492.0,482.0,480.0,473.0,462.0,449.0,410.0,452.0,476.0,501.0,512.0,496.0,437.0,367.0
2016-01-06,0,378.0,349.0,305.0,370.0,365.0,376.0,444.0,414.0,392.0,374.0,351.0,344.0,364.0,358.0,279.0,276.0,280.0,289.0,298.0,377.0,461.0,468.0,450.0,416.0
2016-01-07,0,430.0,461.0,468.0,480.0,467.0,455.0,430.0,416.0,383.0,457.0,532.0,599.0,680.0,697.0,708.0,711.0,703.0,716.0,757.0,724.0,697.0,668.0,675.0,719.0
2016-01-08,0,767.0,770.0,753.0,736.0,707.0,624.0,509.0,539.0,590.0,607.0,634.0,563.0,503.0,468.0,441.0,436.0,498.0,526.0,531.0,511.0,419.0,361.0,225.0,108.0
2016-01-09,0,29.0,15.0,4.0,9.0,24.0,73.0,106.0,112.0,122.0,164.0,189.0,231.0,207.0,174.0,176.0,165.0,179.0,214.0,252.0,275.0,278.0,299.0,343.0,347.0
2016-01-10,1,392.0,462.0,488.0,471.0,474.0,492.0,529.0,613.0,682.0,713.0,735.0,688.0,567.0,411.0,304.0,255.0,213.0,216.0,197.0,169.0,236.0,169.0,194.0,213.0
2016-01-11,0,201.0,148.0,129.0,138.0,132.0,112.0,118.0,99.0,89.0,51.0,61.0,62.0,62.0,15.0,17.0,51.0,68.0,67.0,89.0,94.0,90.0,107.0,115.0,117.0
2016-01-12,0,104.0,109.0,136.0,126.0,94.0,92.0,92.0,87.0,114.0,121.0,110.0,115.0,104.0,110.0,119.0,88.0,43.0,58.0,113.0,120.0,110.0,110.0,151.0,157.0
