date,holiday,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017-01-01,1,155.82,155.37,134.78,119.17,122.14,102.22,82.52,115.0,125.49,162.14,195.07,204.29,208.45,213.36,220.49,225.84,228.97,229.93,228.82,226.81,224.43,222.57,220.42,218.26
2017-01-02,0,218.56,214.92,208.97,207.33,206.14,226.22,244.21,252.09,259.22,261.83,263.24,260.71,259.07,257.96,258.7,267.1,278.92,286.06,274.17,264.06,261.9,258.26,245.25,229.64
2017-01-03,0,227.85,225.77,224.14,224.06,225.99,228.6,230.6,234.77,236.18,245.02,232.31,229.12,226.74,224.58,223.17,220.86,221.46,222.28,221.38,219.75,218.56,182.58,132.1,0.89
2017-01-04,0,0.82,-0.37,-46.61,-37.84,0.45,78.43,81.63,227.85,226.29,226.29,227.26,227.63,228.6,228.08,228.45,229.26,232.09,233.95,232.61,231.57,230.68,230.16,229.49,226.29
2017-01-05,0,226.81,224.72,223.01,223.46,227.55,215.28,251.41,276.61,289.77,289.99,319.95,331.1,331.25,331.99,334.45,417.04,518.14,549.51,535.16,372.28,333.7,312.59,276.69,249.26
2017-01-06,0,266.42,264.19,257.13,254.82,253.93,242.26,255.12,252.52,252.74,241.59,237.73,233.79,232.45,229.4,228.95,227.25,227.39,229.7,228.29,225.76,225.09,223.6,221.6,215.65
2017-01-07,0,218.18,203.09,200.56,200.19,203.98,212.9,216.32,219.22,222.79,226.81,228.14,228.52,228.37,228.22,228.74,229.85,231.56,233.64,233.72,231.79,230.82,230.15,229.18,227.47
2017-01-08,1,228.58,227.76,226.94,227.02,227.69,228.21,228.73,227.32,228.58,231.11,260.54,207.17,230.14,229.47,229.32,230.14,234.9,236.68,233.86,230.44,229.17,230.07,227.09,222.19
2017-01-09,0,219.73,216.39,215.5,216.76,220.85,226.05,228.73,235.34,238.1,236.61,234.75,233.04,231.18,230.36,230.07,230.36,230.59,230.22,229.7,228.88,226.72,223.53,219.81,214.31
2017-01-10,0,194.46,190.07,189.48,190.07,206.43,215.05,221.44,230.44,232.74,232.07,231.48,230.88,230.36,230.44,230.51,230.66,231.85,231.85,230.59,227.02,221.59,219.66,216.69,208.73
2017-01-11,0,181.23,169.34,163.91,164.28,175.43,181.01,206.8,215.27,216.61,216.46,216.69,216.76,216.84,216.54,216.69,216.91,218.54,219.81,218.4,216.54,212.6,207.47,195.28,74.26
2017-01-12,0,0.67,0.22,0.37,0.3,0.59,20.29,210.29,218.61,221.36,219.28,219.58,219.28,219.06,219.28,219.65,220.32,224.71,226.86,225.08,222.11,219.28,218.76,217.13,214.3
2017-01-13,0,216.69,215.65,216.24,216.24,217.43,227.77,253.63,293.48,306.86,306.12,306.12,284.78,276.01,276.68,239.66,237.65,261.89,306.56,283.07,237.13,233.27,231.33,228.81,222.41
2017-01-14,0,221.69,215.45,212.92,211.88,212.7,208.53,219.24,215.37,233.14,230.54,231.88,231.95,231.5,230.17,230.24,231.43,232.17,233.44,232.99,232.32,231.28,227.94,224.89,219.68
2017-01-15,1,215.75,212.19,203.19,201.41,203.19,213.38,216.28,194.86,247.43,237.46,238.36,239.03,237.54,235.68,234.19,235.68,244.01,275.23,259.02,243.49,239.25,237.46,235.83,231.29
2017-01-16,0,230.55,229.96,229.73,229.96,233.0,236.87,270.77,446.38,445.34,418.42,421.99,421.7,421.62,450.62,453.74,436.49,649.64,870.75,615.89,419.32,295.9,252.48,237.98,231.29
2017-01-17,0,230.56,227.59,227.88,228.11,231.38,242.9,271.6,358.66,366.62,314.13,310.41,284.46,258.96,246.77,240.97,240.37,241.27,242.98,238.07,233.09,228.7,227.21,223.64,220.89
2017-01-18,0,215.71,212.51,211.55,212.21,216.6,221.06,223.37,228.95,229.61,228.42,227.46,226.27,226.27,225.15,224.11,223.96,225.52,226.86,224.71,221.73,217.94,217.64,216.23,214.07
