date,holiday,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2020-01-01,1,249.65,237.33,235.83,233.66,230.45,225.15,225.37,224.1,228.81,228.51,226.12,226.64,228.51,224.4,228.59,232.25,235.53,237.4,236.35,234.86,234.19,232.1,231.27,228.66
2020-01-02,0,229.93,228.89,227.32,215.07,212.3,214.77,249.36,237.48,237.78,237.1,236.28,233.97,232.1,232.02,232.1,233.52,234.64,234.56,232.32,229.71,227.62,224.85,221.94,186.68
2020-01-03,0,141.43,74.56,11.43,1.05,6.35,74.11,182.89,199.33,215.24,218.75,215.54,237.58,227.04,225.92,225.55,227.12,227.72,227.42,225.33,222.86,215.84,206.95,192.0,164.66
2020-01-04,0,162.38,119.19,121.28,48.2,28.62,0.9,0.52,142.51,130.7,179.2,65.76,134.14,145.72,102.68,130.18,152.3,187.42,215.81,239.28,264.16,224.03,224.56,224.86,283.59
2020-01-05,1,247.37,241.24,233.02,224.95,223.9,223.3,227.04,232.79,239.82,233.02,236.16,235.78,233.32,231.15,229.21,230.1,232.87,235.63,232.42,227.34,223.23,221.28,220.16,199.39
2020-01-06,0,217.92,216.73,217.32,207.16,202.0,206.41,247.96,255.66,267.17,243.03,239.22,233.39,233.09,232.27,233.24,233.91,250.95,254.47,233.99,231.3,228.53,226.29,220.16,217.25
2020-01-07,0,211.34,211.79,212.76,210.07,214.48,215.23,228.83,281.0,351.17,351.77,351.69,351.1,314.1,316.64,246.99,230.48,229.51,228.23,225.54,220.16,213.96,209.1,201.26,180.93
2020-01-08,0,141.61,37.07,0.75,0.82,13.08,154.99,191.08,201.7,204.31,208.65,209.47,209.39,209.24,209.09,209.69,212.53,215.82,291.97,320.89,269.92,216.94,222.32,223.29,208.72
2020-01-09,0,188.4,189.37,207.31,239.97,216.73,210.0,270.31,347.51,357.6,341.38,325.91,298.93,270.31,243.93,234.89,232.42,243.55,320.23,304.31,211.72,206.56,205.89,201.03,197.37
2020-01-10,0,194.82,194.37,192.88,193.47,195.79,201.39,216.34,323.5,354.22,303.62,270.97,239.51,214.02,212.6,210.96,215.59,265.66,328.21,340.84,224.26,206.25,265.89,271.57,194.82
