,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1461,223.02131700608786,199.5224350472359,191.52627969972792,180.03330210382205,183.83521016770857,201.87616470154734,208.833665242833,200.97831879307554,194.840693002715,199.4366233764689,199.85076322280258,209.80854672663511,223.1771840826848,226.24791431266794,223.49901783053772,236.5761631923701,268.84246884309033,288.23997165204224,292.3929159613816,295.67650758578276,287.7561934503257,280.3726313585986,275.9314601345767,261.6425742113803
1462,234.587774059046,221.24953077111326,226.21917891488843,235.75808627121873,246.19473770946493,255.55403742833465,274.25340104814626,288.7115201040844,282.631411750363,268.8350111253452,271.3763045705803,274.5471277259642,283.9360455393405,282.1184049745052,284.8885348214422,303.9616439024873,311.99813088064514,302.7448748365628,289.9146884764753,287.4218249587779,265.8795810344551,252.6448445254364,232.43907288316137,204.33922359751892
1463,186.80883066951537,170.5273548684729,153.3061898911438,150.55292801719244,162.60708067271275,189.8628279831012,246.38415296332244,271.3068925494098,270.6288667640123,264.2945175297932,267.5472076565354,261.56543101137805,260.4186489132719,283.3092557783149,289.6581791110547,306.948266036672,328.9682115447092,343.2709764164978,330.86688008985334,320.0463483886295,287.57369106964353,246.1752788994366,227.53123317422995,198.1304551385514
1464,147.55174509136532,122.03529668727396,94.4108661276293,78.55539970104141,79.89496767351568,114.62685116952372,146.83961547181758,149.69707938039255,156.37233530977468,184.1756234445899,200.79959740130926,202.24419966151092,205.8899340054382,208.6069730635,210.19562309754355,222.58149921847206,243.98541895427743,267.2127900324102,272.1219719676135,252.57747702097294,239.79918099892086,234.5475165907364,257.6750860561078,253.08444103388737
1465,257.7576160628061,240.59161369522843,241.4841840837119,234.2886459712734,232.23052209311172,228.86273037942433,192.58357061335136,238.52566143219943,236.98304594996787,247.92181359151238,220.56025191555077,243.76618204742158,258.2714862931162,236.97326456470495,241.77650960971087,253.07829439040702,274.34532239044086,288.7735430653175,291.3813102636486,276.97832032038195,241.91573635926693,247.30140204303052,226.70516366528858,234.7468537807068
1466,198.1239674704569,174.32893092092164,166.26379722455005,169.49998192719326,184.00073918221793,217.9559763192781,287.729268865705,340.4369253199865,340.476300191465,325.70003294702866,306.45684061488646,316.2673424176948,319.3409515213344,328.16535198888874,328.6603262148051,347.13850156491685,364.0753172726095,351.3282584042548,343.189265049046,336.3488777653614,308.2242203138414,302.5702432312369,286.6774907032459,267.18172730430143
1467,233.51054387039312,229.83431756719597,225.68073417565307,238.2651001230799,251.6102778015618,265.7927594344579,311.18452443813385,360.8385500022955,375.75379800268183,349.3783206667143,339.8853638419538,338.42815223237363,334.48954055688284,331.8895950254425,337.6065132362673,347.2174249879021,352.6709387443554,343.7885637408515,326.9588177093709,303.5420776133907,274.2895728991636,257.7799318785642,234.52179596996706,200.99454535628755
1468,182.9535429780156,163.3532177188564,148.97777379419207,144.7784592810816,157.34990676102336,189.18522746668003,242.08273783752463,293.020104947924,315.323729713702,303.5181178770228,307.2603344253617,316.3172842845987,311.6599122605233,320.20666057478417,297.1857426988224,310.2655083548156,329.81889742645325,328.0807224206966,322.3946737086564,322.9108248629582,307.15521894530104,294.8116659372119,297.6396366954992,291.09532067705095
1469,204.20906823605762,195.91033700127082,199.11237546815872,206.564904840969,217.98689291778052,266.9201519649824,312.84910481448037,368.33010831035267,392.65916624643205,370.0120492100349,355.41588231878075,341.8888328103483,333.41797207378806,327.3661587381598,307.184165255646,303.14852045787336,314.7338356594485,327.5228030042619,339.90860624213605,332.23504912594456,302.7629784456614,290.15012562603295,291.7404449058286,283.2221652855012
1470,211.85650706999806,200.68557127962043,202.70313409016856,213.01054903862382,227.04572097887518,233.49434265568905,293.661000331936,336.3274257332084,350.0993056041457,327.74073378208584,312.23728441138843,299.26323503809164,291.1247316740307,290.2657079080237,281.6653760152632,271.2763684517694,265.54904685618595,302.8457176371128,307.64145922635277,251.07661366206324,223.565531029358,226.54076025648612,229.90406684736155,239.2269715423475
1471,208.07190607283422,195.03042762263135,193.66699642889688,197.12837374448316,198.9240857058871,198.03861622021964,191.5745271037802,261.4627906524379,275.0784849323396,271.23218952173045,232.19135293015563,225.67552932236106,212.97285798100955,200.17437959488655,189.57469096787077,195.70757140537808,216.05505386247336,250.5767843558783,246.76249056074897,198.946851269674,179.58232471352844,198.12519771848162,203.7892263859028,169.45170810951248
1472,142.5162767757875,119.1646982714689,92.37617368541345,82.76834013239238,85.28828622185176,115.82298870196985,143.77129734569797,153.19714816502233,167.8986981746067,181.5354097608064,195.69388143696085,208.37909693266266,207.59276551092177,211.0891361876748,203.4810135651103,206.9987938187996,228.06314904597295,231.737673813868,235.4411271787923,221.75684444210498,216.05809421240951,224.94675120077872,228.98280312641884,204.75190487021212
1473,197.89312636303907,179.10386794974465,167.58150257731637,168.828625191985,179.77832180046096,218.81609198341528,282.4136402280154,335.24541089189887,341.0814424720485,315.56569551540747,306.74250849529096,302.9988317964895,308.5985858022964,317.9915716627311,318.2128986484239,326.80576424142794,332.2694780202968,335.22665262042096,323.96095704583985,319.1374483269542,292.41259449073715,272.54343892077003,245.98680913430996,205.88398583895065
1474,188.53247239675648,174.61519942557032,160.40391578815178,151.31370620253148,158.60251328624855,190.27238770122767,240.07183793869038,295.2090544510966,322.88148083104767,314.8248919780488,302.8059013611038,301.60662494123335,296.0794700096849,311.1104180485218,302.5724823639098,316.0429741399828,326.4487894068716,335.69893878378133,317.12340746214875,267.85465296676307,239.4026485675529,229.0947418115168,206.708096840367,179.64829506423263
1475,99.29310781292398,80.72704430420322,63.28143678240693,63.42325175788625,87.09094279775508,124.0128519873314,188.35665291043082,232.08549001466056,243.9245006968096,237.91701469196255,236.31184098523184,238.72999101719114,229.44022019402212,230.85201695667817,228.95489993449962,240.87656049328353,250.6628326687179,275.60849466522524,284.4294148128859,234.96342360514944,223.3176561013138,218.28545256719684,219.3051030556647,190.1936367593214
1476,149.12361630515932,128.86716419639492,121.15623090852343,129.47131568424544,149.24005818392325,189.3576189751728,237.11597876676316,262.2857770967284,255.1675267190326,237.09635622196205,242.07131075830966,246.28368582714774,262.97886492463533,268.6415290639812,262.9633065495934,275.6152532146896,284.9004921517908,292.53098657159063,289.29893086487516,272.0730635298003,253.51857879922477,241.0130510861694,227.48231266236445,196.22922230583194
1477,189.85338024447032,166.73331086644646,154.73171787739386,153.7560795569413,168.52590489136287,195.34337026298346,236.14948668865065,286.4352545023754,290.51894505505976,258.9040648499848,244.74941388039736,231.87414865602187,224.26649026399133,227.5739648339511,227.17214909247744,233.79798963509313,285.09963290324106,309.95124498818313,316.233044646865,274.55815440027845,261.64314086003645,273.3546480640524,255.46805373530412,242.78298744775742
1478,193.97190250732956,169.02304541988008,153.5186324385114,141.53317810187733,143.5431837949546,152.08440009421994,146.73144321723942,151.1143304368919,148.82491336317545,157.00316980132726,163.04081151829203,171.90741452325634,182.07724279875885,190.0841192232436,185.64555141545094,191.93931193797542,222.27464512162823,254.77407265884565,254.93617549135536,219.88197913838073,213.3668483479243,196.17537606094976,205.97340273829587,203.552074549854
1479,178.16484864222937,163.25379498475803,147.93738430923227,149.66336072278187,152.2289330895588,166.33905022210806,169.57306780719492,176.41786500413446,194.30509165259653,205.1295119421746,209.72544902630474,217.30957621839823,226.8443208931273,230.06619477910832,219.19880632032084,213.91353734036528,224.26298541626835,255.5929873450059,269.0385187846023,264.11599742839826,257.41177092834147,245.77803259233377,247.47671795938962,245.55192277374886
1480,230.01955802043537,211.60093267380705,208.12053852305502,209.89078717379866,215.80371849672602,251.48783686789258,305.5999856902487,383.4286990040657,390.06439927747846,366.96835413016765,345.9528803744857,331.064993599445,326.7046554624656,327.98942871988396,320.77513470567385,320.8789831302313,315.9681893508467,345.7854349473507,333.6444723877193,299.79437568695977,283.843853027859,263.7149029484216,234.53396885466594,205.54904941189955
1481,151.03661208134497,143.48290518306044,130.93332512947674,126.40250031286503,133.2572599020241,181.83983374712642,270.9813238035699,322.93978162432813,334.4976881548489,329.07186799029677,299.24509498545643,283.24871821519554,267.1155947831921,267.10542612640944,258.8319849043955,266.1068146011236,287.55000934712956,325.01882034335244,319.0716092831195,286.7372427560292,247.44904548523817,241.76089067286284,216.02333815398953,189.86528826356613
1482,141.0484925094064,122.92235420825644,110.52279688993985,114.57886984936174,130.7915219812241,163.5766551981299,217.1960779068113,288.5985071189466,307.4511652219652,288.37447353895027,273.78733832817335,274.1027143913183,266.28963507761944,268.76436047311444,273.11264786177196,288.6868003381286,331.1017360198082,370.0538135802229,369.7755096371009,309.60174481340994,285.1550443837542,275.61300069491153,263.55416263413787,259.72415353621614
