date,holiday,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2020-01-01,1,249.65,237.33,235.83,233.66,230.45,225.15,225.37,224.1,228.81,228.51,226.12,226.64,228.51,224.4,228.59,232.25,235.53,237.4,236.35,234.86,234.19,232.1,231.27,228.66
2020-01-02,0,229.93,228.89,227.32,215.07,212.3,214.77,255.18,314.27,335.34,338.1,340.42,336.83,337.35,335.41,329.14,334.96,331.68,344.0,349.01,338.1,293.73,224.85,221.94,186.68
2020-01-03,0,141.43,74.56,11.43,1.05,6.35,74.11,182.89,199.33,215.24,218.75,215.54,237.58,283.45,283.15,284.72,283.23,287.19,302.35,308.93,249.31,215.84,206.95,192.0,164.66
2020-01-04,0,162.38,119.19,121.28,48.2,28.62,0.9,0.52,142.51,130.7,179.2,65.76,134.14,145.72,102.68,130.18,152.3,187.42,215.81,239.28,264.16,224.03,257.51,224.86,283.59
2020-01-05,1,247.37,241.24,233.02,224.95,223.9,223.3,227.04,232.79,239.82,256.11,280.47,291.38,285.11,264.33,257.38,269.79,303.34,235.63,232.42,227.34,223.23,221.28,220.16,199.39
2020-01-06,0,197.44,198.04,217.32,207.16,202.0,206.41,247.96,255.66,267.17,243.03,239.22,233.39,233.09,232.27,233.24,233.91,250.95,254.47,233.99,231.3,228.53,226.29,220.16,217.25
2020-01-07,0,211.34,211.79,212.76,210.07,214.48,215.23,228.83,281.0,351.17,351.77,351.69,351.1,314.1,316.64,246.99,246.99,276.51,246.92,225.54,220.16,213.96,209.1,201.26,180.93
2020-01-08,0,141.61,37.07,0.75,0.82,13.08,154.99,191.08,201.7,204.31,208.65,209.47,209.39,209.24,209.09,209.69,212.53,215.82,291.97,349.06,269.92,216.94,222.32,223.29,208.72
2020-01-09,0,188.4,189.37,207.31,239.97,216.73,210.0,270.31,347.51,357.6,341.38,325.91,298.93,270.31,243.93,234.89,232.42,243.55,320.23,304.31,211.72,206.56,205.89,201.03,197.37
2020-01-10,0,194.82,194.37,192.88,193.47,195.79,201.39,216.34,323.5,354.22,303.62,270.97,239.51,214.02,212.6,210.96,215.59,265.66,328.21,340.84,224.26,206.25,265.89,271.57,194.82
2020-01-11,0,261.63,254.08,195.42,192.43,189.89,189.22,190.26,189.89,191.83,193.77,193.18,190.86,188.24,186.9,185.85,188.1,190.94,191.68,189.96,185.18,180.17,173.07,159.4,144.3
2020-01-12,1,150.29,144.76,137.21,137.06,135.71,139.45,129.96,136.16,165.16,178.83,181.08,185.63,182.72,182.42,186.38,188.85,191.99,198.04,199.38,195.5,191.46,190.79,190.42,186.38
2020-01-13,0,168.3,179.21,188.55,185.71,186.9,197.89,221.8,306.18,356.47,361.11,356.62,344.29,342.8,333.16,324.04,333.01,318.58,341.38,330.24,204.69,197.89,194.6,189.37,174.87
2020-01-14,0,165.98,128.09,92.0,95.36,138.25,151.78,184.06,202.75,193.11,192.73,192.36,191.54,190.64,191.31,192.51,195.8,198.41,200.88,197.67,193.56,187.73,178.01,166.65,92.67
2020-01-15,0,120.62,37.81,0.82,13.23,53.28,139.45,182.19,192.73,190.41,190.64,189.37,186.68,187.2,187.72,188.62,193.85,199.01,200.95,197.44,192.06,187.8,185.71,179.13,168.52
2020-01-16,0,161.25,159.3,161.77,165.73,171.78,177.24,182.84,186.8,189.64,189.27,188.82,188.14,187.32,187.47,188.14,189.49,338.78,325.33,314.65,219.23,184.86,183.14,179.63,172.83
2020-01-17,0,171.27,168.95,165.81,167.3,173.81,176.42,181.2,185.01,187.11,187.11,187.48,187.55,187.48,187.55,187.63,188.53,191.44,303.52,314.51,265.42,255.33,184.57,182.92,179.78
2020-01-18,0,165.52,172.02,166.19,168.96,168.66,168.21,166.71,169.93,173.21,176.2,178.22,177.55,176.5,175.38,175.76,178.15,179.87,181.88,180.31,178.0,174.78,172.92,172.84,169.33
2020-01-19,1,166.57,163.73,162.09,160.89,161.49,163.66,165.52,214.47,229.57,256.77,256.77,251.39,243.32,223.44,223.59,230.61,247.13,321.19,330.6,327.99,307.44,267.98,220.82,213.87
2020-01-20,0,170.68,168.36,167.39,166.5,169.49,249.67,340.99,418.26,448.37,426.03,378.35,351.3,320.59,313.71,314.46,327.84,335.53,349.28,328.21,254.68,167.99,159.02,154.24,133.91
2020-01-21,0,133.98,133.6,132.03,132.63,144.96,146.9,155.27,180.3,210.57,164.16,163.94,163.49,164.31,164.16,164.39,165.29,299.56,337.89,313.83,164.39,157.96,156.09,151.31,139.66
2020-01-22,0,113.88,107.83,102.6,112.83,127.85,149.38,194.73,339.48,405.61,368.32,337.46,328.34,312.28,324.68,373.33,391.56,415.7,463.82,486.39,445.21,392.46,351.28,328.72,307.87
2020-01-23,0,155.14,153.72,152.82,152.97,156.03,156.03,342.78,438.96,497.84,473.03,438.29,418.78,341.74,297.65,295.55,326.86,349.28,326.79,324.92,157.45,149.76,147.89,138.02,126.59
2020-01-24,0,124.88,126.67,124.35,125.62,134.22,142.29,148.94,156.26,160.23,159.93,159.93,157.76,155.97,155.07,153.87,154.17,158.06,163.07,160.37,156.04,149.84,146.33,142.89,139.0
2020-01-25,0,144.31,139.08,140.42,144.23,145.5,147.97,149.99,151.33,154.84,323.89,335.77,170.99,158.73,157.16,156.94,157.98,196.4,320.0,232.42,156.86,155.37,153.57,152.15,149.24
2020-01-26,1,143.63,141.54,139.0,137.13,140.49,139.89,140.79,143.63,146.02,149.09,151.55,152.3,152.45,152.75,153.35,155.44,158.13,159.4,158.8,157.23,154.39,151.63,149.98,148.26
2020-01-27,0,146.02,144.68,143.86,144.6,147.67,149.83,154.77,158.13,159.25,159.1,159.25,159.17,159.25,159.25,159.77,161.57,167.99,199.98,172.03,161.34,158.05,157.31,154.24,151.7
2020-01-28,0,150.43,150.21,150.21,150.58,152.15,153.94,158.5,257.82,287.93,257.89,256.7,242.57,253.93,224.19,209.24,208.57,221.8,297.65,291.6,167.84,160.3,157.68,153.12,150.06
2020-01-29,0,149.08,146.31,143.17,146.54,149.23,151.62,157.0,160.81,163.57,162.53,162.3,162.08,160.58,160.21,160.14,160.51,163.05,165.22,163.35,161.33,159.16,157.74,154.01,149.67
2020-01-30,0,147.74,146.92,147.07,147.67,148.79,154.02,158.28,164.63,167.62,166.87,167.77,167.47,167.32,166.8,166.05,166.87,167.92,181.22,165.6,160.22,157.08,154.99,151.48,146.17
