date,holiday,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2019-01-01,1,211.48,75.2,-30.47,-74.0,-55.33,-93.72,-128.81,-112.54,-36.81,-47.27,-36.81,3.36,0.9,-0.15,0.0,-0.22,14.71,67.66,0.52,-37.11,-52.12,-119.55,-36.37,-216.03
2019-01-02,0,-250.65,-342.87,-360.56,-250.88,-250.43,-132.83,-0.07,279.47,358.84,378.86,359.22,363.32,372.88,352.87,380.27,391.1,418.2,425.22,413.57,409.92,402.15,393.56,388.94,379.0
2019-01-03,0,320.35,337.59,360.66,361.34,364.25,342.82,381.27,402.47,461.08,448.16,434.42,458.91,462.87,471.23,475.33,493.7,510.72,519.23,490.27,459.21,430.02,406.43,388.88,373.13
2019-01-04,0,372.38,358.2,351.48,350.51,350.95,350.28,379.85,403.15,406.51,404.57,402.48,395.83,386.35,385.3,383.88,385.97,392.69,398.3,394.34,386.72,381.12,339.23,328.25,234.54
2019-01-05,0,200.88,187.59,180.12,164.59,137.18,164.96,174.37,360.1,373.32,378.84,380.34,381.01,383.55,386.38,387.73,397.44,412.67,417.23,449.26,433.21,393.93,387.58,381.83,374.96
2019-01-06,1,375.52,366.11,364.46,363.34,357.07,363.79,368.72,370.74,376.64,398.74,390.9,394.03,394.71,391.57,384.7,385.07,398.74,462.28,458.18,437.34,387.91,385.07,378.65,375.07
2019-01-07,0,363.05,358.27,357.22,350.65,359.09,372.38,399.56,500.06,543.97,546.06,540.01,519.11,501.26,486.48,455.34,397.62,397.69,395.75,383.21,380.0,377.83,373.57,157.93,107.38
2019-01-08,0,133.96,156.14,58.09,107.0,138.59,138.67,267.4,327.59,350.44,327.66,327.44,349.02,328.11,322.66,327.14,340.5,262.92,340.8,340.73,283.31,295.18,268.6,221.93,168.39
2019-01-09,0,149.62,54.06,25.61,74.96,106.02,189.72,276.1,327.69,380.63,375.55,374.88,341.95,325.82,324.71,336.35,372.94,401.83,417.66,404.59,404.59,395.56,385.85,380.48,373.01
2019-01-10,0,377.11,373.15,369.94,373.15,372.85,371.81,425.34,542.03,606.02,610.64,605.87,597.28,570.33,559.95,567.86,562.94,573.24,623.04,635.73,583.54,536.95,503.43,451.62,377.03
2019-01-11,0,357.14,347.73,341.46,327.05,345.19,346.83,382.89,451.87,448.06,469.71,459.71,452.39,387.37,379.23,339.37,315.03,342.88,384.53,376.54,370.57,365.27,360.87,354.9,336.16
2019-01-12,0,352.59,342.43,332.96,320.19,313.7,313.48,328.85,346.24,358.41,372.51,375.42,375.57,375.57,372.81,373.86,379.31,385.87,395.28,390.58,382.37,373.33,367.44,360.42,352.44
2019-01-13,1,328.49,328.57,276.39,198.09,173.54,149.35,299.01,342.3,195.78,364.09,369.24,372.08,372.23,368.42,363.72,367.3,374.47,375.36,369.99,362.97,298.63,300.2,22.69,-54.34
2019-01-14,0,-23.44,-69.86,-112.18,-82.78,-36.87,11.87,358.79,382.31,385.59,378.28,377.68,375.22,372.38,372.6,373.5,374.54,380.14,382.53,380.14,377.08,370.29,330.66,308.19,278.11
2019-01-15,0,281.15,273.91,276.6,303.32,330.71,361.68,379.97,401.01,425.57,435.72,421.99,410.49,402.43,397.88,392.8,392.8,402.36,406.76,405.04,397.95,391.83,385.49,376.16,363.17
2019-01-16,0,369.27,365.76,365.02,366.13,366.58,381.06,394.2,422.93,443.38,420.69,414.64,409.87,404.12,396.73,399.64,400.91,409.2,403.08,393.08,389.27,383.23,373.82,346.28,322.48
2019-01-17,0,234.67,228.33,272.74,289.83,350.74,375.44,393.66,402.61,406.2,408.58,409.03,407.69,406.27,406.57,410.53,417.24,428.66,438.29,410.97,401.94,395.97,393.73,382.09,373.43
2019-01-18,0,381.89,376.74,374.13,374.35,378.09,395.85,417.58,536.79,560.0,552.91,526.34,515.21,502.3,475.58,491.4,496.4,502.67,546.71,550.15,451.47,432.65,420.49,413.1,396.82
2019-01-19,0,401.29,396.96,398.68,391.59,390.02,388.08,386.06,393.75,407.93,422.64,448.77,425.78,412.49,405.92,401.89,413.61,458.47,483.25,468.17,428.24,407.64,400.1,394.13,378.82
2019-01-20,1,380.73,371.25,373.27,374.09,379.61,381.55,380.66,386.93,389.24,400.74,406.71,408.35,404.4,400.96,403.42,413.5,433.14,492.19,505.92,474.94,446.57,428.28,425.6,407.75
2019-01-21,0,410.14,396.41,388.94,386.93,393.5,410.96,487.71,580.13,641.64,626.71,584.16,559.9,527.42,534.22,524.89,557.28,605.29,659.56,659.71,582.37,513.61,459.86,432.54,410.07
2019-01-22,0,407.91,403.51,399.55,391.79,398.96,411.87,465.32,551.78,598.96,571.86,553.87,523.03,463.38,439.34,445.62,485.93,524.15,588.28,553.42,448.68,425.09,413.44,412.32,397.91
2019-01-23,0,397.22,392.89,389.31,382.22,388.79,415.74,466.14,593.45,659.9,627.94,637.27,641.83,579.78,570.45,623.69,618.46,619.13,655.94,634.88,464.8,433.51,429.7,424.33,410.36
2019-01-24,0,417.97,416.63,414.91,413.12,416.63,448.36,567.3,722.01,817.21,810.56,767.26,755.61,716.56,675.05,654.81,659.14,709.39,797.57,748.82,547.89,450.6,446.12,436.42,427.01
2019-01-25,0,427.95,421.61,417.72,413.92,412.72,440.34,518.07,630.73,706.81,682.39,619.38,582.35,536.13,521.65,512.47,489.62,485.89,529.12,535.61,427.65,413.84,405.85,400.1,390.85
2019-01-26,0,387.54,384.63,380.6,379.63,384.63,388.29,391.5,398.3,403.07,420.17,437.64,441.82,423.45,419.27,407.7,403.89,411.88,423.53,432.41,411.43,396.13,391.35,387.62,381.8
2019-01-27,1,384.33,302.06,155.51,149.76,125.27,198.44,288.25,384.18,384.11,385.67,392.77,392.99,390.08,388.51,388.58,389.48,399.33,405.46,405.98,405.08,400.23,394.18,391.94,384.7
2019-01-28,0,380.89,377.09,375.67,376.19,380.52,399.93,411.65,478.1,484.37,464.36,435.84,427.78,425.02,424.79,428.3,433.0,445.47,458.24,445.25,421.36,411.88,409.04,400.75,390.9
2019-01-29,0,383.02,378.4,377.65,380.71,384.89,404.45,422.36,505.15,543.44,527.25,525.38,503.96,477.98,476.56,496.86,492.68,517.54,533.37,543.59,508.66,433.56,416.09,401.84,392.95
2019-01-30,0,384.15,381.61,378.4,379.37,384.22,402.89,418.71,497.09,509.26,503.81,493.36,475.74,449.47,431.78,425.28,430.58,459.62,509.11,466.79,431.92,406.17,401.84,388.11,349.81
2019-01-31,0,352.1,339.41,339.11,349.49,336.5,401.22,428.16,515.57,522.96,503.26,490.64,494.97,486.76,482.43,481.98,481.98,476.09,497.73,487.95,422.27,415.62,405.17,392.78,384.12
2019-02-01,0,383.02,376.75,373.47,373.99,378.62,392.36,402.96,412.73,422.96,417.51,417.21,421.99,418.41,415.35,415.5,414.97,465.59,492.53,484.92,411.17,404.45,403.03,393.47,380.11
2019-02-02,0,373.57,363.35,359.09,358.72,362.08,366.33,367.38,370.89,384.25,412.69,403.88,402.17,405.15,389.25,380.52,381.11,389.62,403.58,418.29,398.28,385.67,372.53,369.24,358.64
2019-02-03,1,362.06,354.97,351.61,348.92,351.76,353.78,357.81,360.87,364.97,372.21,377.29,381.55,378.71,376.47,375.35,377.59,385.28,398.87,433.35,432.53,408.27,387.74,381.02,369.23
2019-02-04,0,374.6,373.63,371.92,373.26,377.44,389.16,400.51,452.91,465.68,456.05,447.91,410.29,404.84,401.63,403.79,403.2,407.0,414.32,404.61,395.36,389.53,385.65,287.56,242.69
2019-02-05,0,257.47,274.04,286.81,294.05,297.26,311.44,383.55,412.44,411.1,409.31,407.22,403.78,399.3,398.63,400.2,400.35,407.07,426.4,422.89,411.99,400.8,392.66,379.97,370.11
2019-02-06,0,368.25,366.01,365.19,366.01,370.64,381.98,390.72,448.27,476.86,409.38,401.09,398.03,397.06,394.23,395.12,401.62,413.34,449.92,454.62,425.95,394.82,385.42,374.74,359.59
2019-02-07,0,353.75,345.76,342.18,343.08,352.41,365.55,375.77,397.79,395.93,388.02,384.21,383.31,381.37,379.21,378.46,378.39,378.91,383.46,383.69,376.3,371.14,364.43,288.96,251.41
2019-02-08,0,244.28,248.09,243.09,232.56,266.52,291.0,372.88,389.82,394.07,393.62,383.25,378.1,375.19,371.91,372.5,368.85,371.01,376.31,378.1,366.98,291.67,253.46,205.69,182.63
2019-02-09,0,0.15,0.6,-30.53,-29.85,0.45,0.67,0.37,47.54,90.16,83.44,188.75,86.28,83.74,82.62,36.72,37.02,86.65,270.7,269.96,193.83,126.58,0.67,96.36,0.67
2019-02-10,1,170.76,120.61,119.57,92.92,76.05,108.3,52.32,81.95,153.9,335.63,340.86,343.84,346.83,349.44,350.04,351.08,359.82,368.77,371.16,369.29,359.29,352.65,347.95,228.23
2019-02-11,0,235.62,42.39,-0.15,-15.0,37.99,347.13,354.29,366.01,368.77,361.53,360.11,358.1,357.58,356.08,354.81,354.52,355.79,359.67,362.05,363.7,357.95,351.23,337.42,312.87
2019-02-12,0,303.69,283.68,283.76,283.76,323.24,345.63,357.5,401.01,409.82,427.88,415.41,380.11,373.32,370.11,373.02,373.02,384.89,424.82,451.31,371.15,357.72,353.54,349.73,344.06
2019-02-13,0,254.75,277.66,270.8,248.56,280.42,263.71,342.06,374.52,361.31,353.18,350.42,348.18,344.3,344.37,345.49,349.37,357.28,362.5,399.37,362.35,354.82,346.39,343.03,325.49
2019-02-14,0,311.54,292.14,297.36,302.96,320.87,331.99,382.81,453.17,475.11,425.27,395.57,344.15,333.56,333.18,337.21,347.36,381.54,415.12,449.22,454.14,335.65,330.57,327.14,319.08
2019-02-15,0,318.6,307.26,301.07,295.4,306.66,325.84,345.31,445.15,445.59,413.44,381.95,333.0,326.29,323.53,325.02,331.36,350.91,400.01,421.87,335.84,330.91,323.6,323.6,297.86
2019-02-16,0,264.24,262.52,268.57,270.73,272.45,264.84,286.4,301.32,305.42,269.16,231.94,262.52,265.73,268.57,277.59,295.5,315.04,326.38,326.83,323.7,316.98,303.41,290.87,298.93
2019-02-17,1,274.3,264.6,277.88,270.64,269.59,274.15,279.22,303.1,310.26,316.9,321.23,323.1,322.42,322.87,321.83,320.93,326.38,338.77,359.88,373.61,336.08,323.25,320.19,315.41
2019-02-18,0,301.31,289.37,289.37,285.04,301.9,325.78,358.69,417.79,407.94,383.16,356.38,336.45,329.44,328.1,334.14,348.09,370.7,395.03,393.54,338.39,334.29,328.17,315.11,267.65
2019-02-19,0,269.29,264.36,264.29,268.62,275.86,311.07,327.34,354.58,340.55,329.95,324.95,322.12,320.62,320.25,320.92,321.07,323.68,335.03,336.22,329.21,325.85,310.63,296.52,266.3
2019-02-20,0,262.64,254.06,245.86,261.6,269.06,309.13,323.98,407.85,407.25,396.06,388.67,371.06,326.37,336.14,340.1,343.3,371.51,387.7,404.79,405.46,378.67,328.75,322.86,299.43
2019-02-21,0,277.04,268.61,264.81,263.84,269.21,282.79,338.37,371.43,376.8,348.45,322.33,299.95,327.41,327.03,297.64,320.02,345.46,377.62,396.2,387.55,367.18,344.19,328.3,318.53
2019-02-22,0,315.25,307.41,304.58,302.64,293.61,321.07,367.03,410.61,432.39,415.01,403.97,395.91,383.89,365.54,342.33,333.9,346.66,376.21,390.98,350.99,320.84,314.05,314.65,295.48
2019-02-23,0,283.85,272.66,269.08,268.7,265.72,268.85,281.99,303.1,310.19,310.49,306.24,301.01,298.63,293.33,289.52,293.48,309.22,350.26,378.09,316.98,311.98,301.09,308.1,291.01
2019-02-24,1,282.19,275.77,275.85,270.18,270.18,276.37,275.92,283.38,291.82,296.89,287.86,283.31,281.07,269.36,264.06,267.57,283.53,308.98,357.25,318.83,318.08,315.09,312.63,307.78
2019-02-25,0,288.76,276.22,276.07,271.37,269.06,298.98,319.35,478.28,414.78,378.44,337.11,312.26,306.44,304.57,306.22,313.15,322.78,372.47,381.05,322.18,313.01,314.72,311.07,301.44
2019-02-26,0,276.81,276.06,274.87,267.71,278.68,302.7,355.0,395.74,387.09,372.46,327.92,317.55,314.94,314.49,314.41,316.88,342.17,398.88,434.02,409.92,379.92,354.93,331.2,308.07
2019-02-27,0,305.76,294.12,287.85,283.45,292.18,306.58,318.89,386.79,371.79,361.2,326.35,306.73,298.6,297.7,301.13,305.31,317.77,323.37,323.97,317.55,308.3,307.63,305.54,270.17
2019-02-28,0,254.05,226.89,222.34,206.0,216.07,253.3,309.11,334.92,345.67,318.58,316.87,309.56,308.74,309.26,310.45,311.12,318.81,358.35,380.21,380.29,362.16,329.78,322.39,309.18
2019-03-01,0,309.33,304.78,303.59,306.05,312.77,323.73,337.98,357.98,372.98,375.14,381.63,380.29,362.31,353.65,350.0,342.98,350.14,378.94,392.37,391.63,363.05,347.16,340.59,331.34
2019-03-02,0,329.71,322.92,306.58,294.64,295.38,298.22,309.04,327.69,345.67,338.58,337.02,331.05,327.54,300.01,292.92,292.33,305.68,326.65,334.85,322.47,301.95,239.28,227.71,189.06
2019-03-03,1,290.17,275.32,13.73,0.67,0.52,289.94,278.53,291.88,300.01,306.13,309.04,305.83,303.3,300.16,297.48,296.06,300.61,311.8,320.23,321.73,318.44,310.54,305.46,300.84
2019-03-04,0,0.82,-1.57,-51.18,-52.23,-18.43,46.56,314.41,320.38,328.52,331.28,330.53,326.73,320.46,319.86,319.56,319.71,319.94,322.47,321.58,320.98,193.84,157.43,75.06,-17.83
2019-03-05,0,-0.6,-17.83,-36.93,-14.33,-16.64,83.79,249.88,330.08,333.37,333.74,333.59,331.2,328.22,326.73,326.58,331.13,343.89,367.61,410.44,392.24,356.2,346.27,333.89,319.26
2019-03-06,0,321.35,318.97,317.18,317.7,324.11,334.34,339.34,354.63,356.57,356.65,353.74,349.48,345.6,343.74,340.45,336.05,338.37,341.2,342.32,335.6,328.22,321.06,220.48,205.11
2019-03-07,0,186.9,183.84,257.03,283.89,304.86,321.65,334.18,350.82,357.24,355.22,354.03,348.36,342.54,339.78,335.08,331.42,328.21,333.51,335.9,335.82,310.98,282.85,238.98,157.8
2019-03-08,0,166.45,149.74,149.89,182.79,250.53,283.73,304.25,315.59,313.8,311.71,309.25,304.55,174.21,175.18,189.35,251.5,293.13,314.32,328.79,327.52,310.22,302.68,292.76,228.37
2019-03-09,0,206.4,114.88,31.63,0.52,0.45,0.22,-0.3,0.97,74.97,63.7,58.41,82.28,9.85,0.3,-0.6,-6.12,0.6,89.22,252.88,187.08,161.27,89.22,99.73,5.37
2019-03-10,1,-37.08,-83.18,-93.63,-21.56,-19.4,0.52,102.8,290.65,286.1,291.62,297.67,299.68,289.16,296.55,297.74,292.97,308.41,324.6,330.94,328.85,319.97,310.12,307.66,284.31
2019-03-11,0,304.23,293.56,294.83,300.8,314.53,327.95,340.41,357.8,366.38,358.77,351.01,345.41,340.94,338.92,336.09,334.74,335.71,347.35,373.16,365.11,356.08,346.01,343.77,328.33
2019-03-12,0,318.49,315.06,314.54,313.27,319.39,329.68,349.38,388.32,388.47,371.54,363.03,353.11,344.53,337.82,335.43,333.41,332.37,333.94,336.47,335.2,246.27,276.04,178.08,2.69
2019-03-13,0,74.97,168.14,196.94,253.86,276.09,300.63,314.28,325.92,330.77,329.57,326.89,324.28,321.96,320.47,320.03,320.03,321.74,327.78,330.84,328.08,316.15,307.87,292.13,281.23
2019-03-14,0,180.3,165.97,186.49,261.31,280.1,305.84,312.48,327.7,335.9,333.44,330.08,325.38,324.04,321.21,320.31,320.16,320.31,326.13,330.46,325.61,320.24,313.82,308.23,301.36
2019-03-15,0,306.38,300.79,301.68,305.11,307.65,314.07,321.75,335.71,337.05,335.41,333.17,330.04,327.42,324.59,321.9,321.01,321.75,323.47,326.16,320.41,239.23,128.27,0.52,80.51
2019-03-16,0,37.84,-17.61,0.07,-14.63,15.08,17.39,74.41,161.13,208.45,255.1,311.97,309.06,299.58,287.86,287.86,300.63,307.12,313.54,320.18,315.85,308.46,306.45,303.39,287.64
2019-03-17,1,-17.16,-24.93,-69.63,-100.97,-46.49,-73.88,-84.85,-49.33,-17.99,13.51,19.4,19.33,19.03,-17.39,-17.76,-17.31,-17.09,78.51,215.45,273.59,228.66,174.18,193.59,128.51
2019-03-18,0,131.72,95.97,106.5,107.84,45.0,167.99,318.22,335.16,330.01,322.47,320.01,316.73,315.9,315.83,314.64,314.11,314.86,321.2,333.22,336.05,330.23,320.61,311.2,274.41
2019-03-19,0,291.66,287.25,279.49,272.18,301.43,319.12,339.27,382.63,405.84,370.84,345.62,335.32,331.21,328.0,326.51,327.48,332.93,365.39,411.74,442.34,379.65,338.45,326.21,314.12
2019-03-20,0,305.05,270.87,261.54,256.17,258.86,285.5,317.81,349.89,327.21,319.97,314.37,309.97,306.46,305.42,306.17,308.63,314.15,339.45,365.19,327.06,321.91,321.84,320.64,296.69
2019-03-21,0,275.66,258.94,250.06,246.55,247.0,289.84,306.85,321.63,335.13,308.04,299.09,294.09,264.39,257.45,258.27,274.69,297.37,319.54,348.49,311.33,305.88,309.61,312.97,293.12
2019-03-22,0,291.05,268.29,273.81,271.57,284.86,302.47,339.11,380.45,367.17,329.48,311.42,302.92,299.03,293.51,288.66,287.17,292.32,328.74,350.08,304.18,300.15,298.44,297.77,277.02
2019-03-23,0,265.12,260.72,260.42,246.99,246.62,258.19,273.41,289.97,286.76,278.93,257.66,238.41,222.52,216.85,210.8,220.28,234.16,276.09,303.55,298.26,298.55,291.76,292.88,283.03
2019-03-24,1,292.19,269.05,257.11,250.84,252.63,255.24,256.14,261.07,273.16,267.26,252.11,238.9,232.11,190.61,191.73,228.38,235.62,260.1,292.64,301.89,292.93,271.81,257.26,223.82
2019-03-25,0,181.66,167.92,171.73,155.91,160.98,216.21,294.2,310.1,320.55,312.71,307.49,304.05,298.38,296.52,294.05,293.46,294.8,301.14,311.29,346.67,316.07,300.99,298.46,280.32
2019-03-26,0,248.19,229.83,224.45,224.0,224.15,242.59,291.11,319.47,319.1,267.97,242.89,243.19,305.36,306.63,303.42,305.36,309.25,326.26,358.66,368.74,346.42,323.73,315.59,286.78
2019-03-27,0,273.36,259.85,255.82,249.1,254.85,282.39,306.06,343.38,342.71,328.0,309.64,303.15,298.59,295.46,289.26,294.64,292.47,309.71,329.72,357.64,328.38,307.7,304.79,275.6
2019-03-28,0,244.37,251.38,249.22,248.55,247.28,273.78,332.09,366.81,364.27,349.26,329.4,323.73,317.61,316.49,321.49,329.18,332.02,350.76,359.57,393.99,347.99,324.63,316.41,293.57
2019-03-29,0,293.25,254.58,257.12,257.34,261.22,284.0,321.62,361.64,355.52,321.55,285.19,257.49,249.58,245.4,241.89,247.34,268.84,328.49,300.64,296.16,298.11,282.35,278.47,279.29
2019-03-30,0,279.86,273.81,256.49,258.36,269.33,261.42,250.15,248.06,260.75,247.61,236.11,218.27,214.76,193.49,189.98,218.35,239.02,272.32,279.41,277.99,261.94,251.41,231.18,200.06
2019-03-31,1,229.15,215.57,,187.13,167.72,185.86,201.23,233.18,246.84,244.68,215.12,187.87,187.72,78.08,8.29,11.05,85.91,199.52,258.86,283.49,312.0,291.7,300.81,279.98
2019-04-01,0,231.84,223.63,231.91,237.66,241.84,280.73,348.5,425.09,399.78,342.98,314.99,299.09,292.6,290.95,277.67,275.65,282.07,286.85,303.2,336.64,336.34,294.16,267.22,228.78
2019-04-02,0,217.27,201.0,189.8,187.79,205.4,259.22,295.79,318.93,314.67,302.28,294.07,288.77,285.71,279.07,261.61,258.84,259.89,274.52,291.31,295.34,287.95,271.68,234.21,206.67
2019-04-03,0,238.12,235.14,232.0,232.82,243.13,268.73,307.32,366.29,391.3,408.47,369.28,358.23,335.99,321.8,311.8,309.64,311.5,318.59,339.2,383.09,390.7,329.04,291.87,273.06
2019-04-04,0,265.72,262.14,246.31,243.25,254.75,275.12,333.42,400.37,446.8,350.21,358.27,350.81,304.9,308.41,288.04,285.87,284.38,299.16,337.6,376.93,365.21,327.0,287.29,274.68
2019-04-05,0,263.93,264.75,257.43,251.98,269.97,288.33,334.69,396.79,437.91,400.37,347.67,328.49,307.37,299.16,288.41,286.17,288.41,305.73,331.03,352.52,350.36,301.99,294.68,292.29
2019-04-06,0,306.95,297.54,285.97,269.48,269.7,278.21,292.62,313.74,328.89,347.18,318.89,305.38,257.98,254.55,268.28,268.51,279.4,261.64,308.14,320.31,312.62,298.51,292.69,270.37
2019-04-07,1,288.23,287.48,284.05,283.9,288.45,288.6,286.06,294.35,302.41,303.53,296.07,295.17,292.56,290.24,287.85,286.29,285.84,284.87,305.17,348.25,370.64,345.41,313.83,310.92
2019-04-08,0,289.94,281.43,274.19,270.98,277.7,310.55,317.94,331.67,334.74,332.12,329.73,320.85,316.15,312.41,301.74,299.87,304.28,312.12,321.75,328.09,322.87,316.37,306.14,286.36
2019-04-09,0,248.13,254.55,259.32,260.22,260.59,304.49,329.57,377.04,387.42,351.06,340.46,331.43,322.1,315.68,305.31,303.66,309.64,313.97,324.94,350.92,331.96,318.74,314.04,299.04
2019-04-10,0,280.01,277.55,272.77,267.1,297.7,315.47,331.22,396.62,418.64,368.62,344.51,332.19,327.56,324.95,316.59,316.74,324.43,328.53,336.6,352.35,350.63,330.4,325.85,313.6
2019-04-11,0,317.04,313.08,312.78,313.23,315.77,327.86,357.65,421.03,453.13,395.42,371.38,354.59,372.73,363.32,343.09,338.02,343.76,345.41,356.01,403.26,395.57,365.93,352.35,336.75
2019-04-12,0,328.45,326.06,325.39,326.21,329.87,342.78,354.73,440.27,448.49,384.81,365.55,350.77,343.01,337.41,329.57,325.24,325.54,328.45,341.29,361.52,358.91,338.6,333.83,327.18
2019-04-13,0,334.25,327.61,324.03,321.64,323.35,323.2,327.53,335.82,344.4,342.61,333.28,328.73,327.09,324.32,322.31,320.67,321.11,324.4,329.4,335.82,337.91,329.25,320.67,309.54
2019-04-14,1,300.41,284.14,283.91,284.06,292.42,294.73,285.7,284.96,301.23,296.75,276.9,271.67,260.4,252.79,222.04,216.22,233.31,261.52,312.5,333.62,340.48,331.45,288.02,284.43
