date,holiday,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017-01-01,1,155.82,155.37,134.78,119.17,122.14,102.22,82.52,115.0,125.49,162.14,195.07,204.29,208.45,213.36,220.49,225.84,228.97,229.93,228.82,226.81,224.43,222.57,220.42,218.26
2017-01-02,0,218.56,214.92,208.97,207.33,210.08,226.22,244.21,252.09,259.22,261.83,263.24,260.71,259.07,257.96,258.7,267.1,278.92,313.71,291.19,264.06,261.9,258.26,245.25,230.01
2017-01-03,0,227.85,225.77,224.14,224.06,225.99,239.67,249.04,266.14,273.42,268.89,263.16,259.6,258.78,253.43,254.61,256.55,259.74,257.14,253.2,244.8,236.4,195.59,132.1,70.55
2017-01-04,0,0.82,-0.37,-46.61,-37.84,0.45,78.43,93.3,227.85,238.85,247.33,249.19,252.24,252.24,252.31,253.87,262.42,269.71,273.65,264.28,256.47,251.94,245.47,240.34,226.29
2017-01-05,0,226.81,224.72,223.01,223.46,227.55,241.23,259.22,312.74,322.48,312.52,319.95,331.1,331.25,331.99,334.45,417.04,518.14,549.51,535.16,372.28,333.7,312.59,276.69,257.58
2017-01-06,0,266.42,264.19,257.13,254.82,253.93,242.26,255.12,367.89,445.42,446.02,446.31,428.92,340.68,340.31,263.82,269.39,417.32,413.46,308.27,265.01,238.84,234.6,224.35,215.65
2017-01-07,0,218.18,214.69,210.23,206.96,208.44,212.9,216.32,219.22,222.79,228.37,233.94,237.14,234.31,232.83,236.77,244.05,257.36,262.56,254.83,247.92,242.86,241.97,236.69,227.47
2017-01-08,1,228.58,227.76,226.94,227.02,227.69,228.21,228.73,227.32,228.58,231.11,260.54,263.96,279.57,274.74,261.21,261.36,264.86,262.18,252.74,245.08,229.17,230.07,227.09,222.19
2017-01-09,0,219.73,216.39,215.5,216.76,220.85,226.05,228.73,320.53,330.34,333.91,337.03,335.03,335.4,344.99,335.25,318.53,355.69,344.99,320.38,233.49,226.72,223.53,219.81,214.31
2017-01-10,0,194.46,190.07,189.48,190.07,206.43,215.05,221.44,230.44,232.74,232.07,231.48,230.88,230.36,230.44,230.51,230.66,300.31,308.04,296.67,227.02,221.59,219.66,216.69,208.73
2017-01-11,0,181.23,169.34,163.91,164.28,175.43,192.38,206.8,215.27,216.61,216.46,216.69,216.76,216.84,216.54,216.69,216.91,218.54,219.81,218.4,216.54,212.6,207.47,195.28,86.82
2017-01-12,0,46.31,20.52,20.74,20.14,73.14,78.42,210.29,218.61,221.36,219.28,219.58,219.28,219.06,219.28,219.65,220.32,224.71,226.86,225.08,222.11,219.28,218.76,217.13,214.3
2017-01-13,0,216.69,215.65,216.24,216.24,217.43,227.77,253.63,305.89,330.13,329.98,327.45,327.23,305.6,305.15,304.55,305.0,325.52,353.47,327.75,303.44,233.27,231.33,228.81,222.41
2017-01-14,0,221.69,215.45,212.92,211.88,212.7,208.53,219.24,221.32,227.42,230.54,234.92,234.85,231.5,230.17,230.24,231.43,249.12,262.8,256.26,237.75,234.7,227.94,224.89,219.68
2017-01-15,1,215.75,212.19,203.19,201.41,203.19,213.38,216.28,218.06,227.13,237.46,238.36,239.03,237.54,235.68,234.19,235.68,280.88,317.61,310.03,294.64,239.25,237.46,235.83,231.29
2017-01-16,0,230.55,229.96,229.73,229.96,233.0,236.87,270.77,446.38,445.34,418.42,446.53,432.25,424.08,450.62,453.74,436.49,649.64,870.75,615.89,419.32,325.49,252.48,237.98,231.29
2017-01-17,0,230.56,227.59,227.88,228.11,231.38,242.9,285.06,358.66,453.83,500.3,491.53,525.51,506.32,490.56,410.04,360.75,556.88,732.12,510.78,349.59,328.63,227.21,223.64,220.89
2017-01-18,0,215.71,212.51,211.55,212.21,216.6,221.06,223.37,228.95,229.61,228.42,227.46,226.27,226.27,225.15,224.11,223.96,225.52,226.86,224.71,221.73,217.94,217.64,216.23,214.07
2017-01-19,0,192.49,202.98,201.79,203.87,210.79,216.44,218.52,222.01,226.25,225.13,222.83,221.71,220.45,219.86,219.56,219.56,220.75,221.86,221.49,219.56,214.65,214.06,213.68,211.23
2017-01-20,0,202.47,202.7,201.58,203.29,207.46,208.27,212.59,221.06,222.92,222.25,221.88,220.99,219.35,218.39,216.23,215.04,218.09,220.25,219.5,214.89,210.88,210.28,209.02,205.89
2017-01-21,0,205.5,201.86,200.0,200.22,202.38,206.25,206.47,209.96,214.13,216.88,219.48,219.41,217.77,216.28,216.06,219.41,222.31,230.04,225.73,221.71,217.92,215.39,212.19,209.15
2017-01-22,1,212.45,208.8,206.57,206.05,206.35,208.36,208.58,211.48,213.79,217.8,220.11,220.03,219.59,219.51,219.51,220.25,222.93,228.29,227.02,222.71,220.48,219.59,215.94,211.33
2017-01-23,0,210.74,208.58,207.17,206.8,211.48,212.89,218.54,225.39,227.69,225.46,223.75,222.78,221.96,221.44,221.22,221.96,224.86,231.11,226.35,222.41,219.73,218.25,214.53,211.55
2017-01-24,0,215.93,215.11,215.11,215.86,219.58,220.91,230.36,341.22,365.84,363.38,357.06,344.5,304.27,275.12,259.65,259.36,344.2,553.36,415.43,234.97,225.6,222.4,216.23,212.51
