,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1461,376.0775232266168,401.85282562968223,384.45906508188307,369.9956170217629,345.4567340151497,374.22385374338364,409.189061723659,419.1078155863207,457.03427503382045,481.37098354335774,492.44637499044813,526.07792704822,546.8911817625096,562.8759297560609,573.2539170691741,558.2141127679149,518.7197847238317,474.9665892859997,444.88621679057206,411.02920711260646,374.30548309715357,360.2173100533685,349.89268539252066,342.8462102293541
1462,316.22293129034045,295.968464675559,285.20659069333624,288.01723315230714,317.782665945809,366.8932672676316,407.2776633622602,464.5195660720661,515.6538786878298,540.5954692856019,513.3822177570651,524.97912903838,532.3768057904589,508.0267469219765,489.9760755761574,527.1566705377595,539.1552138322838,566.3109770846883,598.6470923612162,611.1787833134945,645.087554179293,722.5836544206693,792.7098507922268,856.179447187764
1463,815.8952710559066,842.7534393791879,850.7647683205475,847.7008725490134,888.468312731946,938.1242927170769,967.0883351444928,973.6222023879266,955.7271358494936,951.0708311897115,894.484680667828,845.2873481160157,768.7931664583884,652.4338618939526,526.96756167462,458.8994458527304,425.92087819847717,425.8388628648151,447.44910200653976,475.83265458138584,550.4705960976837,647.645019980343,748.5882881122764,826.7929108075953
1464,826.8461723649276,871.2837203847059,928.2511762325195,947.0169260588136,953.6762627531983,973.4222499150042,993.9155373440294,1009.3579076230485,1006.3177713151684,971.1331199867705,930.949191503221,952.518018487141,1001.9126126928098,991.3772841592279,956.6652155586463,956.9575306573525,927.3120053032161,881.6667568783653,833.6260773012405,756.9939510391763,689.1143416097025,591.1736986006492,462.9018861917856,370.6933232660307
1465,319.4679771553482,223.54279598803635,179.98698095393453,163.1448914800222,142.26907714919142,146.1894157754382,170.84323161785068,163.63114646532742,175.4925078623233,173.134144685919,172.40079343088019,215.45882363720602,262.47093209100996,330.7810248530428,416.57149862541854,481.07140824543626,508.48771539727795,556.3544993537093,594.3021359169645,611.9892277203186,633.9405764178707,640.7866333399389,627.0462106636063,607.8733379454648
1466,558.3929739644107,520.5877844260496,489.82902988922774,493.9959177946616,535.731504162459,577.5785486700252,596.4827654520291,582.1107402287059,570.0796284959299,551.5167516068653,497.4151335980976,465.1100521513697,439.6448621051743,400.17095644025665,369.4310131198316,359.94207698512076,350.8496305263522,376.7095013124253,409.53564183463834,427.06799314523505,426.33748164795884,381.4927675320539,327.9608352911992,306.71040653380993
1467,329.4390881327302,345.79377623053523,325.9273252112573,254.60324996385998,195.2708773324518,184.4104079423476,197.01951009398408,229.62187498166972,223.60632956752414,232.22184310877662,195.53725779592799,178.28451075534258,193.47809439884267,206.7592779943949,220.0346390619864,239.05178193618042,306.09671027274646,383.87801668667635,475.8877301926993,558.8130893449196,662.0274950804767,770.6323179953711,833.7258883620906,887.6245878197449
1468,880.2398786100672,872.5298004937894,873.2296243669746,870.8514598760804,871.7956820993955,859.1711125359378,860.2626863823477,851.4962322004351,827.7912363444917,789.301522941202,686.5313660848398,590.73602122226,499.60341073245,450.9941319161901,388.77971482224723,356.5002549297724,322.64933363418,304.5893657851911,293.7868821841213,254.48701719553782,253.90137542159346,245.67754245377134,191.2609206961427,140.4976896554593
1469,200.8782746923975,168.98489476611599,127.18077159702214,78.01524622575789,64.89194376876497,71.42034682627767,65.39471909132811,96.70958410381124,98.71869768812618,111.60073336714026,147.32958781093416,223.6767656542477,320.01233305675044,412.3827206189733,503.84420557027124,596.2126639529495,606.4438568992315,558.5794637589626,542.2542259399763,484.65899686032753,419.14485154375564,352.9343315469718,289.8118754329652,262.3364042568034
1470,310.6992730373728,218.31099259085212,185.63465471155644,202.0119568334019,237.83220028201447,299.9637857760085,351.3858921173321,329.43371500380334,306.6228439551834,326.4043790852004,324.6500113577247,304.6580169333842,320.804481581949,353.13759048023627,439.30527899823454,594.1604642900329,748.0557734873562,764.25297311695,737.4555521814573,723.4601074499894,702.9385682023135,657.3889432686408,572.742531160504,452.4659499564612
1471,252.66552563982387,171.06303360618062,113.51606164456041,83.89906116773957,82.29720851940576,60.32157126386193,80.48303265616298,113.30729440108576,159.28593902167674,246.7700084915171,365.12122000589534,512.0124726371654,644.1305477310638,725.7867306692349,780.0556020391148,862.8009598131508,875.5554180367877,897.0939391461192,907.547601635692,882.2069734829757,878.3573861803252,890.3767320265869,898.7113719862557,923.3891186953928
1472,931.7741718192318,911.2088924342052,905.0616902039521,904.3695356950484,884.8413237483372,865.1729826336311,884.8499262171199,878.7731540588802,859.8801242428331,866.7580029133514,809.7897829438325,769.4841556494871,748.4741542377786,727.1008199727371,729.8952123816123,753.2791190611812,773.8384032327851,793.3148788480196,780.1978247053398,709.0926074219326,659.754195915672,645.6484593683746,610.1923482311108,550.4756784177316
1473,353.3386122465716,336.10519432871615,366.53170147162336,357.05690362757997,371.67946082970786,413.9014570686017,408.51743386679743,386.660565827269,341.0302005444522,309.68226135609785,270.17112790786723,245.67686470168672,218.84881343433295,204.26739254844557,217.33637251416172,234.2282494106132,252.82649540957317,287.54152088854426,326.235483229982,331.54310148097386,394.3742776988336,447.2955879126757,505.566903052151,591.7315612547608
1474,689.3978180050933,755.8181079993483,808.852109987152,841.7944257287463,860.5727532372736,869.7395962962639,917.7563339445438,945.7800699171318,941.976976868879,961.509978154717,915.2695672560847,844.3125614852569,804.3822401737557,695.1320504356954,546.1075505361174,454.1170818136094,467.76435305653763,539.8606878984311,621.3799739822352,674.8458673013365,745.0380409341765,832.6050218361205,897.7545556601045,948.2063326310944
1475,957.779870806479,942.7783702411276,942.6398744525759,920.8003687925208,929.5159756283383,944.5176898715243,943.7471067682327,960.7466222068215,962.3038227810209,973.1324110406695,939.9121927167789,914.5455766270154,910.1035185233989,889.8840153809201,834.1837140172206,824.9973056667725,805.0885547867834,800.1504352306348,786.0349265407954,758.2836339178225,742.307996188043,725.4033674664438,703.7699938911152,657.4494993199419
1476,712.0338613484519,714.9495329262934,708.109474907636,672.3395105905919,685.8208170865979,700.0565348912712,699.4757439832355,704.8251868201418,693.9754362034485,654.9572351106593,599.5360844428105,537.669059688429,463.7302407272675,384.2824187588211,297.66644532789905,250.4563501588778,244.97518045471628,303.39362829703686,338.41950248949297,388.1236494806715,446.93175198395124,508.4202774836781,545.7374827970337,606.6860000916697
1477,571.2251859847947,570.2842806482836,589.7925390315681,599.6413916910318,631.1054988421283,664.9285930593448,677.8401876686853,662.0924730460027,683.9949810249707,706.1981551586393,687.1201844746798,665.392729081899,604.1021729173922,544.2648916946372,483.15539009142515,461.149855619036,466.2703900611125,456.6015466029293,402.3849506579378,347.83638777326024,290.13782559735415,249.8278010541888,230.81284512415738,265.60133579798344
1478,391.9063725256255,436.92719132384855,483.9612416863016,550.5180372435794,593.0060428244352,625.3420718433151,682.0810319619852,698.1380283372685,730.3608200950973,730.9520639289774,718.894017751793,725.2315657562767,731.1938651808921,680.3787544490225,639.51827397177,624.8146158333323,604.115991015025,605.3921150167928,593.9879318334664,558.1876354143936,543.4430923519918,507.7203170337983,441.9453388007072,431.00991091295737
1479,404.6317707497645,395.93900270497494,382.6445896672089,363.4526205143201,326.06078167012913,314.3151745052024,299.46923283309826,280.7303746832402,266.92312953020496,256.3144604675575,239.38277523309,223.4208715527888,198.22493995490004,195.35769957685372,214.15425051950044,233.2139831689977,263.00309597238925,271.8477300023135,246.569319021676,216.62441384581032,198.5159340871778,190.41251496856665,170.40924331826776,142.59707963259046
1480,87.73398402785273,94.61397893519216,110.17619530817788,120.72295424917749,146.97600318888345,162.70425388608658,193.5230752301028,219.0949253705642,267.588189354662,313.7063360994121,335.96980323752337,389.89516174795426,444.1494216813698,468.40559469075913,511.1585096632148,566.2229134538198,620.7782810911851,621.7625693763558,640.3049839429686,619.621947622442,610.4873407117964,587.5022262737721,594.7587047611546,609.6311108835027
1481,616.1684733717022,611.6203887209977,631.1619215392078,666.1794815544497,703.9841811547097,712.4597676954891,718.7019643388138,734.5483800478708,715.7900754703096,730.36020051589,721.7786887352768,720.6519891550095,748.6087629400029,771.3688360847826,784.1267392638697,783.7959387240605,774.1070014484843,739.729987190233,716.855808810614,710.6556134253494,691.3972797170616,696.2474368171895,707.8138043552661,722.0011513703749
1482,724.0485386922896,737.0692421035709,725.1184617100577,686.7582203599657,697.8770858980074,692.5590646783556,645.793421218802,639.146624969477,611.2336954432656,581.2305996089469,551.6052419296451,502.0444947157749,422.9111535173491,355.2931488634515,266.5835969335972,214.50174305592571,175.6293175546765,159.43420219001914,119.62360541217419,104.84336861402363,99.79563661625784,82.56867674590256,67.2074902094177,44.968431247830324
1483,71.87592126342756,64.81647344238232,62.605204563591656,64.08168676602844,109.15491532987397,185.2705108491015,219.44412079814143,257.8735776110852,277.58921235493335,265.532114644475,254.11849243403407,291.84814742595216,349.83866434916956,378.9958098071422,394.67457971130216,422.8390597008672,461.7351274575692,468.09486963659526,461.56655432255866,472.359642633646,493.75233568962074,473.5129068269027,440.02542709906356,421.66750058454915
