,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1096,1864.1031202041597,1826.3196527548437,1759.8763240563383,1716.0647998821498,1692.5608134502274,1707.3652030461399,1717.5606652676022,1772.1680019896985,1891.6108570911922,1962.839801317315,2042.4797331742902,2119.1734231844152,2143.577667348843,2138.594494740807,2205.070708593374,2194.7897007951487,2329.4421688625807,2570.2125647202147,2468.0371235776115,2365.2303708731965,2267.1092287911133,2167.82981930316,2020.96600484194,1908.4286306958081
1097,1792.1767831503362,1743.7421523005269,1728.7570009667033,1715.7812432892465,1806.6110778308798,1901.1370024502417,2258.6882169367063,2641.9070948548156,2713.567275361457,2786.0403658760283,2811.7045118805763,2802.844025332263,2741.8165126932213,2644.831908442378,2633.45720035264,2595.4136819536375,2770.1918670818372,3009.7032115191532,2908.6975120539214,2697.881545642609,2469.2640448896354,2309.978547059219,2153.6718851865585,2020.5156915936043
1098,1965.521511938412,1927.1352220240883,1908.677709245597,1926.2404645562672,2014.2274717823025,2133.244898874376,2439.420316889903,2861.746673426088,3033.287776015786,2971.9279796225674,2979.2888338293037,2967.370654496952,2922.801563190836,2901.9528795804845,2866.5404792317536,2792.59591754946,2917.0397695206416,3129.0153876780087,3058.5875920389517,2844.014288855762,2633.6032354724925,2436.8480349176266,2261.1753133058023,2086.1428132302353
1099,1975.2795340625842,1957.6604217607996,1908.7433506876496,1909.085685565364,1978.8318282610703,2137.298337267227,2529.4027280226546,2879.712417314523,3004.489687848944,2966.5461372311083,3015.4278470615823,3001.8639193862814,2867.098945584669,2782.8322927171653,2760.9390270714684,2676.253405221472,2814.2478062206,2994.5097689321933,2873.3486550797006,2614.498051156118,2435.325275520242,2275.7862599071714,2135.465617643889,2005.9205337116352
1100,1919.3874634635943,1817.7322704013636,1769.5164785920585,1788.323446045707,1839.4732231072292,1871.2214870320452,1941.920519793949,2088.027276441667,2266.3633701395797,2355.067033341887,2389.1935185361704,2327.7590453356997,2247.8239725630333,2253.4782309843204,2232.6661504527374,2257.204400052693,2445.294537977395,2700.867736876777,2638.94418329929,2425.760484316953,2297.34877234157,2188.023142041396,2022.0999662922652,1906.1189730650392
1101,1776.1000494198117,1734.4209839281218,1734.9612789440537,1727.888321431206,1744.7804025585087,1770.8394340609423,1858.4138252480307,1971.6713340634988,2133.964259109513,2225.14814579431,2345.629526012015,2345.8436060561,2309.886269883285,2308.4844300623467,2325.5183143242098,2353.329683905999,2526.7600907295127,2760.710674816429,2696.9807043994742,2517.8982330383706,2309.451772920306,2160.3950184183204,2059.432435573899,1942.9456810068334
1102,1826.5817826363975,1796.7045224843123,1799.76549455923,1809.4402171449156,1862.784474146557,2007.6716956607313,2374.7221613665306,2856.8523213299422,3013.355968946762,2988.234157701789,3017.5946818249204,2961.2316643557724,2893.93455584455,2932.707798655201,2898.785951030918,2873.247463843646,2966.820918878743,3120.193138806614,3019.7912925311252,2826.716713268079,2613.2018131813256,2451.916552935671,2311.2101631760406,2153.791229658797
1103,2074.6871715415136,2060.50931442035,1949.829035139528,1946.642953221209,2014.5402962847918,2135.0555509255737,2501.259478759158,2868.872285889657,3011.9098901460166,2993.3848658247916,3003.8694698608388,2979.39995318444,2924.0659810253806,2959.9224156579585,2942.6189306486585,2936.324349911148,2988.3259599370317,3184.825862378769,3031.766163687891,2870.9780553938936,2687.0780246142517,2514.0249537616705,2406.1725082763833,2275.0034791402786
1104,2179.8246804065006,2122.5599636537227,2046.6192973544946,2081.8652798779312,2083.9634577288716,2214.150752931578,2582.6015570888576,2933.9905416413158,3084.4308539015956,3052.161386429364,3054.1561184530565,3016.320631349442,2941.6139228218813,2947.512366314636,2887.3811401172607,2844.5335229574275,2919.598208315696,3143.6273595531134,3006.4163454892646,2844.140430312758,2664.7871770549446,2484.771185899792,2312.0777857969715,2135.786625402211
1105,2049.6661118666398,2019.806246522586,1982.025587896764,2020.9265111483119,2077.341591620936,2182.6842117664683,2564.485706014898,2986.958421724872,3140.2203109900856,3084.827697393712,3127.338406434967,3139.7689567526004,3046.448586295105,3076.8790577530176,3027.664532765256,2951.900133557205,3032.252298914801,3213.6904720863413,3074.9787331811476,2899.7160221989584,2698.990892541472,2504.3871189266843,2327.6509627806613,2133.643341436713
